"controle_review_curto","controle_review_longo","controle_nota","controle_nota_url","controle_selection1"
"Ótimo, mas...","O produto é ótimo, cumpre o que promete. Simples, sistema rápido e integra fácil com alexa. O problema é que em dois dias uma função parou de funcionar (o comando de voz via alexa para ligar a tv) e ninguém consegue me ajudar com isso, ninguém resolve. Agora estou com o produto que não funciona perfeitamente.","2,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R38DSYNC2GFCNT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 20 de dezembro de 2021"
"Ótimo produto.","A única coisa que não gostei foi que se utilizar meu Echo para dar o comando de ligar a TV, já liga e muda pro FireTv, mesmo que tenha sido desligada estando conectada na antena, preferia que ligasse mantendo a última configuração e não entrando diretamente no FireTv.
Fora isso é ótimo, não tenho o que reclamar.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R3UX80X4YLM4NA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 27 de janeiro de 2022"
"Ótimo produto","Infelizmente minha TV da sala tem problema de compatibilidade nas configurações de v
Imagem e não rodou o fire TV e vou ter que revender já que comprei pra usar nela... mas testei na minha TV do quarto (que é Smart, então não preciso do Fire TV nela) e o aparelho é ótimo e fácil de instalar, recomendo.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R2K3NVWOI79F9B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 19 de fevereiro de 2022"
"Bom produto","Gostei do Novo Fire TV Stick com Controle Remoto por Voz com Alexa, porém ele poderia responder os comandos com mais rapidez. Ele também tem uma certa dificuldade de identificar os dispositivos bluetooth. E no caso dos smartphone, ele nem sempre consegue transmitir o vídeo do youtuber que estou vendo no celular para a tv.","4,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R2HT8EVD2WEO1O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 18 de julho de 2021"
"Melhor equipamento para transformar qualquer TV em smart","Possui milhares de aplicativos, não precisa utilizar o celular para acessar, intuitivo tanto para criança quanto para idoso, qualidade de imagem excelente.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RJA3JY81C665S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 2 de março de 2022"
"Pacote amassado","A embalagem pareceu tudo ok, entretanto ao abrir, a caixa onde estava o fire tv estava toda amassada como se estivesse sido aberta","4,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R13L25A44RD41Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 19 de novembro de 2021"
"Muito bom","O aparelho é muito bom, não tenho o que reclamar, a única coisa que me chateou foi a forma como a caixa do aparelho chegou. Normalmente eles enviam em caixas duras mas dessa vez veio em um papel um pouco reforçado com plástico bolha dentro e a caixa do fire stick veio MUITO amassada. Apenas por esse motivo dei 4 estrelas.","4,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R3KO9KN061XLIE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 23 de setembro de 2021"
"Muito bom","De fácil instalação e usabilidade, o Fire Stick dá outra vida a TVs que não são smart.
Achei o sistema um tantinho lento em comparação com o 4K, mas nada que prejudique o uso.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R3EJUSEYPKVM2Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 5 de outubro de 2021"
"Eu estava em dúvida, mas comprei e gostei muito.","Gostei muito. Eu tentei usar outros aparelhos, mas sempre pecavam na recepção do Wi-FI. Agora eu consigo assistir sem nenhuma dificuldade no mesmo lugar onde instalei os outros e com o mesmo sinal do meu roteador.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R2HA68CH6KYDVR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 8 de dezembro de 2021"
"Ótimo!","Atenção! Apenas para tv HD. S enão for, não comprem pois não funcionará!
Dica - Utilize o caoo USB para deixá-lo conectado (Energia é necessária para o carregamento) na própria porta USB da sua TV
Entrega - Excelente.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R2I2QEW6J9WDAD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 11 de fevereiro de 2022"
"Recomendo","Simplesmente fantástico e fácil de configurar só foi ligar e ele já reconheceu outro dispositivo na rede e auto se configurou","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1IG19F0Z6P7EN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 4 de outubro de 2021"
"Maravilhoso","O produto é perfeito, cumpre tudo que promete. Chegou antes do prazo e bem embalado. Não tive dificuldade pra instalar e o resultado foi excelente. O controle é melhor que o da tv original que tinha delay muito alto e agora é instantâneo os comandos. Além de ter melhorado em muito, o áudio da minha tv Samsung. Recomendo.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R164OL0MJNZWWZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 14 de maio de 2021"
"Fui salvo por ele","minha TV estava bem desatualizada, por ser de 2016, os apps haviam parado de receber atualizações, fazendo com que ficasse bugado, o Fire TV me salvou, pôs teria que comprar outra TV.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RZPG4HCNMEI0T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 22 de julho de 2021"
"O produto cumpre o que promete, porém a entrega dele!","Como diz no titulo que coloquei, o produto atende a sua proposta, porém sua entrega foi muito ruim! E além disso, a caixa dele veio amassada. Por isso dei três estrelas e não cinco ou quantro.","3,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R4QRBFSG8HODK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 15 de fevereiro de 2022"
"Muito bom mas falta HBO","Ótimo dispositivo, mas a ausência de um App da HBO Max ou a possibilidade de espelhar do app no celular com plataforma IOS faz com que eu ainda precisa do Google Chrome.","4,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1RLNT20YTKK2H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 6 de outubro de 2021"
"Excelente","Gostei muito, tinha uma TV um pouco mais antiga e com o fire tv consigo assistir YouTube e planos de streaming... e sem falar que a TV esta sem o controle remoto (funciona perfeitamente, aliás é até melhor que o controle original pois é pelo wifi e não infra)","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R3TIDKPYMSIULX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 9 de janeiro de 2022"
"Não pega GloboPlay nem o Panflix","Não pega os aplicativos GloboPlay, Skyplay, nem o Panflix da Jovem Pan News. Também sinto falta de poder usar um teclado sem fio, pois ninguém merece digitar catando milho com o controle remoto. Eu me arrependi e deveria ter comprado o Chromecast que pega aplicativos da Play Story.","3,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1C2JNO023J538/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 22 de novembro de 2021"
"Entrega o prometido","Instalei em uma Sony bravia bem antiga e ficou show! Unica coisa que deixou a desejar é o controle de ligar e desligar a tv pelo comando de voz!","4,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1OOPI0LRHLWHA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 10 de outubro de 2021"
"Ótimo fire tv. Modelo 2021.","Ágil e eficiente. Porém, está, mesmo, faltando o HBO MAX.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RL55PNVGEBAGM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 26 de novembro de 2021"
"CONECTADISSIMO!","Comprei para dar utilidade a minha TV do quarto que não é smart, e conheci o maior conforto para consumir conteúdos chamado Alexa! Pelo comando de vez escolho as musicas que quero ouvir, e os videos que quero assistir. Muito legal mesmo, super indico! Pra quem tem as assinaturas, fica muito mais funcional que uma smart.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R3DKG5RCELKSFW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 1 de junho de 2021"
"Ótimo!","Simples, prático e funcional.
O ponto negativo é que infelizmente faltam os apps da GloboPlay e da HBO Max.
Uma pena! Espero que resolvam isso.","4,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R23DR6G3M8BGX2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 9 de janeiro de 2022"
"Erro na crunchyroll, resolvam isso por favor","Um ótimo produto, porém resolvam esse erro na crunchyroll por favor, não consigo assistir os episódio no aplicativo da crunchyroll porque esse erro sempre aparece na metade do episódio é não é só no meu Fire Tv que acontece isso já testei em outros e todos apresentam o mesmo problema.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RGUMTKXS6W7Q8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 4 de junho de 2021"
"Não compatível com todas as TVs","Fiquei desapontado porque o FireTv não foi compatível com a minha TV Philco de 2016. O controle de volume não funcionou e a imagem ficou com ruído. O objetivo era transformar a TV em Smart, mas não foi possível. Vou ter que comprar uma tv smart, que já venha com assistente virtual e, assim, não será necessário o FireTv","2,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1PQIXYBOF5SR0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 5 de janeiro de 2022"
"Perfeito!","Fiquei um pouco preocupando pensando que não ia funcionar em minha tv que não é smart, mas está funcionando perfeitamente. A instalação é simples e rápida, sua interface é intuitiva e de fácil acesso. Recomendo a todos!","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RFD6FSI4D9OUG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 30 de novembro de 2021"
"Parece que já veio configurado !!!","Surpreendente.
Tenho uma Alexa em casa e acredito que eles se encontraram assim que ligamos o stick. Minha conta no prime já foi automaticamente configurada e o acesso a rede tb.
O controle é ótimo e a interface do usuário tb. Muito melhor que o AppleTv que tenho.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RE3PL8KY181OD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 9 de dezembro de 2021"
"Recomendo 100%","O anterior já era bom, mas esse com o controle com botão de desligar e volume é simplesmente perfeito! E é muito mais prático e rápido acessar os apps por ele do que pela TV, fora inúmeros recursos que evitaram a necessidade de trocar a TV por uma mais nova para determinados apps","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RKT3I9HTFGQQW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 13 de junho de 2021"
"Atende, não tem globoplay nem HBO max mas deixa ainda bastante a desejar","Produto básico, mas não atende bem basicamente as expectativas, controle simples, instalação média é preciso baixar e instalar um por um dos apps, não possui globoplay nem HBO max o que não faz sentido. Sistema Android bem básicão se tiver acostumado com Apple vai estranhar demais a lentidão e limitações operacionais.","3,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R33ZD627SEZJ5S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 7 de dezembro de 2021"
"Perfeito","Gostei, mto do fácil de instalar, alexa funciona perfeitamente, controle remoto além de lindo e bem útil. Não tive nem uma problema pra instalar e começa a usar. A única coisa q não gostei foi de não ter o Globo play. Acho q poderia fazer uma atualização e colocá-lo no app para a gente pode baixar. A imagem e perfeita 😍","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R11JP9X4C4PYN6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 9 de outubro de 2021"
"Não vale a pena!","NÃO COMPREM! O produto é si é bem legal, mas o controle gasta as pilhas em horas! Usei pilhas novas (além das que enviam, que também não duraram nada) e elas zeraram em menos de um dia. A ideia do produto é legal, mas com isso do controle, foi uma das experiências mais frustrantes que já tive na vida. Não vale a pena!","1,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1QKY4H5TZTH5G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 6 de julho de 2021"
"Ótimo!","Ótimo aparelho!
Fácil de manusear, instalar. Facilita muito.
Espero que em alguma atualização inclua a HBO MAX.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1MDXQWZF5ML8S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 16 de dezembro de 2021"
"Melhor do que eu esperava","Foi muito prático. Eu tenho uma smart tv que não tinha os aplicativos de streaming que eu queria. O fire resolveu o problema e ainda ofereceu novas possibilidades. Valeu a pena.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R8L0N6NCW0Z1M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 8 de fevereiro de 2022"
"não sai som no meu home teacher","funciona muito bem no que promete, a unica coisa ruim que notei é que tenho um home teacher conectado na minha tv pelo cabo optico, ouço minha tv por assinatura, meu ps4. mais o som do fire stick não sai no home. não sei o motivo, se alguem souber e puder me ajudar. no mais o aparelho cumpre e muito bem o que promete","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R2DPEVHLDGRNK2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 30 de junho de 2021"
"Muito intuitivo","O que mais gostei desse produto é que pode fazer pesquisas usando o botão Alexa, não precisa digitar letra por letra.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R4G0H37AVFYAY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 1 de janeiro de 2022"
"Muito bom , entrega rápida ,instalação super fácil e interagia ,super recomendo ..!","O produto é simplesmente maravilhoso ,amei ,super satisfeito e os recursos são super simples e a inteira ao , fantástica , controle funciona perfeitamente,tenho 1 tv led LG de 2015 e gosto muito e não queria perda-la ..solucionado meu problema ,muito top ...!","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RXPZQ7QHTX1YC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 1 de fevereiro de 2022"
"Maravilhoso","Eu estava namorando o fire stick e ele realmente é incrível. Eu não tenho smart tv então precisava conectar o notebook na tv. Agora nunca mais, ele é muito bom mesmo pelo custo x benefício, sem falar que ele é muito fácil de instalar e minha tv não teve problema nenhum em reconhecer ( minha TV é Semp).","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R2ZOVTYM4NN6EQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 7 de janeiro de 2022"
"Ótimo produto, entrega horrível.","O produto é fantástico, melhor que qualquer smartv do mercado. O difícil foi ter que aturar a espera de mais de um mês pelo produto que diziam estar fora de estoque mas pude observar várias vezes em estoque para venda. E o produto ainda chegou com a caixa amassada que por sorte não danificou o produto.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R2ANG51S0BLTPD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 13 de novembro de 2021"
"Falta de Apps","A disponibilidade de Apps é um grande determinante para escolher dispositivo de mídia, e sinceramente a Amazon está devendo bastante nesse quesito. Em especial, o HBO Max é muito aguardo entre usuários que, decepcionados, trocam o Fire TV por qualquer outro dispositivo Google.","4,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RLN9C3NHFF6GN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 2 de janeiro de 2022"
"Meu aparelho fire tv parou de funcionar","Comprei o Fire tv stick no dia 29\07\2021. Agora ele parou de funcionar, até onde sei o aparelho tem 1 ano de garantia, mas não consigo trocar o aparelho, e não consigo entrar em contato com ninguém da Amazon. Vocês podem me ajudar?. Ele só fica carregando e não inicia.","1,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R2Y0QVO8I0TQCB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 9 de março de 2022"
"Ainda tem que melhorar!","O Fire Stick TV é ótimo, porém sinto falta de alguns aplicativos. Comprei por conta da integração com a alexa e ciente da falta dos aplicativos da Globo Play e HBO MAX de forma nativa, mas a Amazon poderia correr atrás desse tipo de coisa. Parece que eles simplesmente não se importam com que o produto dela oferece.","2,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R2RGHPP6VFH3ZJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 23 de dezembro de 2021"
"Excelente produto","Atende perfeitamente todas as necessidades e como tem o comando de voz da Alexa, que funciona perfeitamente, facilita muito a busca de conteúdo.
O fato de configurar o controle para a sua tv também é outro ponto positivo, pois não necessita de ficar com vários controle a mão para manipular com facilidade a tv.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1WBQQC00PKU3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 8 de março de 2022"
